CountryId,IndicatorId,YearId,Measurement
0,7,1961,14.1150814375829
0,7,1962,14.1105899205809
0,7,1963,14.1626807125456
0,7,1964,14.2850745139137
0,7,1965,14.4803412148931
0,7,1966,14.6953931480453
0,7,1967,14.8854120556505
0,7,1968,15.075882294731
0,7,1969,15.2890747605
0,7,1970,15.5687428861265
0,7,1971,15.6295772975179
0,7,1972,15.4710313035822
0,7,1973,15.317912149232
0,7,1974,15.1965855769548
0,7,1975,15.1642766698726
0,7,1976,15.2121009339868
0,7,1977,15.2246922985134
0,7,1978,15.1843353927422
0,7,1979,15.1150662672232
0,7,1980,15.0167905908949
0,7,1981,15.2474255673262
0,7,1982,15.7414851003582
0,7,1983,16.2768558335207
0,7,1984,16.8430293450668
0,7,1985,17.4125783560196
0,7,1986,17.9883181997026
0,7,1987,18.5631152350475
0,7,1988,19.1370831514629
0,7,1989,19.7120084981366
0,7,1990,20.2609721191295
0,7,1991,20.4647510808118
0,7,1992,20.4671481069152
0,7,1993,20.5079796936303
0,7,1994,20.5728395770619
0,7,1995,20.6645212995309
0,7,1996,20.8040066998637
0,7,1997,20.9859508014317
0,7,1998,21.15788200522
0,7,1999,21.2929274985304
0,7,2000,21.4112319039882
0,7,2001,21.5054746503472
0,7,2002,21.5674642730371
0,7,2003,21.6327989418068
0,7,2004,21.7107877609216
0,7,2005,21.7983132658437
0,7,2006,21.88936502532
0,7,2007,21.9223764556036
0,7,2008,21.8731756606375
0,7,2009,21.828354148868
0,7,2010,21.828986709507
0,7,2011,21.814860955534
0,7,2012,21.8125926157332
0,7,2013,21.7907813169859
0,7,2014,21.7537322027399
0,7,2015,21.7345110248481
0,7,2016,21.7259899559732
0,7,2017,21.7517125798143
0,7,2018,21.8104892749397
0,7,2019,0
0,8,1960,7.51149113647017
0,8,1961,7.45891305956998
0,8,1962,7.40689701267633
0,8,1963,7.38014009403774
0,8,1964,7.41510586890666
0,8,1965,7.53611933822992
0,8,1966,7.66875731652095
0,8,1967,7.85769336088565
0,8,1968,8.0789745158908
0,8,1969,8.29012725238877
0,8,1970,8.4551904058353
0,8,1971,8.49789361736529
0,8,1972,8.53009587527372
0,8,1973,8.55204673032572
0,8,1974,8.54325700570415
0,8,1975,8.47623756673304
0,8,1976,8.30395793129378
0,8,1977,8.06461722833791
0,8,1978,7.80666745554492
0,8,1979,7.59453903760378
0,8,1980,7.45816075130555
0,8,1981,7.41566811669868
0,8,1982,7.43969610883278
0,8,1983,7.51986736774748
0,8,1984,7.63468642031113
0,8,1985,7.76128761475146
0,8,1986,7.91309424351259
0,8,1987,8.08167569544252
0,8,1988,8.24164201363964
0,8,1989,8.36341013114933
0,8,1990,8.42562387337592
0,8,1991,8.51787146494769
0,8,1992,8.54941907001157
0,8,1993,8.50744275287056
0,8,1994,8.39382733902122
0,8,1995,8.21535258997611
0,8,1996,7.96148047987069
0,8,1997,7.6778476757796
0,8,1998,7.37800748591411
0,8,1999,7.08627617848307
0,8,2000,6.82095442306403
0,8,2001,6.66602436343569
0,8,2002,6.54554058323569
0,8,2003,6.45659816900592
0,8,2004,6.39481329468668
0,8,2005,6.35204646017699
0,8,2006,6.36006944178394
0,8,2007,6.42143049952965
0,8,2008,6.51530335340447
0,8,2009,6.60805063244425
0,8,2010,6.66955180187444
0,8,2011,6.75678587755533
0,8,2012,6.82489428256746
0,8,2013,6.8707867257978
0,8,2014,6.90545113759325
0,8,2015,6.93173158858494
0,8,2016,6.84643248613348
0,8,2017,6.77414335125248
0,8,2018,6.70872460481659
0,8,2019,0
0,9,1960,7.10206468094733
0,9,1961,7.03938418157201
0,9,1962,6.97568182397652
0,9,1963,6.92052504126842
0,9,1964,6.90120365630115
0,9,1965,6.94982455610935
0,9,1966,7.04644235576707
0,9,1967,7.19982769698986
0,9,1968,7.39050849848778
0,9,1969,7.58669473014554
0,9,1970,7.76561439023832
0,9,1971,7.85213087882991
0,9,1972,7.9334409858334
0,9,1973,7.99734694885145
0,9,1974,8.0238561685686
0,9,1975,8.00533952129725
0,9,1976,7.89168726347536
0,9,1977,7.72042712984398
0,9,1978,7.52842494500517
0,9,1979,7.36120809352774
0,9,1980,7.24238117873962
0,9,1981,7.18699257398948
0,9,1982,7.17346808928229
0,9,1983,7.20309409457182
0,9,1984,7.26779676719974
0,9,1985,7.3543190931262
0,9,1986,7.44974394632201
0,9,1987,7.57462203334548
0,9,1988,7.71182136508493
0,9,1989,7.83279413018559
0,9,1990,7.91278048969574
0,9,1991,8.00902507284594
0,9,1992,8.0693990644717
0,9,1993,8.08343526721758
0,9,1994,8.04348383356568
0,9,1995,7.94288685585726
0,9,1996,7.7217386764043
0,9,1997,7.46175621098602
0,9,1998,7.18428279978135
0,9,1999,6.91841786224991
0,9,2000,6.68043266548896
0,9,2001,6.49812610631643
0,9,2002,6.35821300673237
0,9,2003,6.26357962292697
0,9,2004,6.20998592958807
0,9,2005,6.18497100629094
0,9,2006,6.17739098246249
0,9,2007,6.21937981992756
0,9,2008,6.29383754295776
0,9,2009,6.37353846797441
0,9,2010,6.43288884717679
0,9,2011,6.51230267355722
0,9,2012,6.57443490374717
0,9,2013,6.61015994826745
0,9,2014,6.62993255072437
0,9,2015,6.64253161729648
0,9,2016,6.55527952542572
0,9,2017,6.48426520764253
0,9,2018,6.4232319242877
0,9,2019,0
1,0,1960,10.0694139355065
1,0,1961,10.2941176470588
1,0,1962,10.1624480544012
1,0,1963,9.81696030712278
1,0,1964,10.5712166172107
1,0,1965,10.421683373467
1,0,1966,10.6715640045664
1,0,1967,10.6845662268401
1,0,1968,11.0016882386044
1,0,1969,12.0559334845049
1,0,1970,12.4883095627776
1,0,1971,12.8369704749679
1,0,1972,12.5853470602085
1,0,1973,12.7556002722457
1,0,1974,12.8318385650224
1,0,1975,13.8935449852917
1,0,1976,13.2607116920842
1,0,1977,13.0946911581464
1,0,1978,13.3822436068287
1,0,1979,13.5662961584969
1,0,1980,12.6288191941248
1,0,1981,11.5748246187054
1,0,1982,11.5461322599847
1,0,1983,12.0413102638119
1,0,1984,11.1488281067984
1,0,1985,10.8388531775813
1,0,1986,10.777961391739
1,0,1987,10.6609449654928
1,0,1988,10.798527318854
1,0,1989,10.6678166811577
1,0,1990,12.2698871701206
1,0,1991,12.0138450575303
1,0,1992,10.6989500218206
1,0,1993,6.66743549652584
1,0,1994,6.88965442535824
1,0,1995,6.84646240050982
1,0,1996,6.6393501643036
1,0,1997,6.26848397792612
1,0,1998,6.0468427314949
1,0,1999,0.33742972841043
1,0,2000,0.38783786745129
1,0,2001,0.363040565681169
1,0,2002,0.407631437170473
1,0,2003,0.371181498842123
1,0,2004,0.401373422046001
1,0,2005,0.615014476572222
1,0,2006,0.494178305783261
1,0,2007,0.401644331677
1,0,2008,0.472271714656344
1,0,2009,0.457532315792292
1,0,2010,0.0845336911157025
1,0,2011,0.10773922139155
1,0,2012,0.371874055305457
1,0,2013,0.39209359470701
1,0,2014,0.361612613755764
1,0,2015,0.298668851690145
1,0,2016,0.331287620806988
1,0,2017,0.326063501405202
1,0,2018,0.383549645379164
1,0,2019,0
1,1,1960,9.73734145610706
1,1,1961,9.08840286712001
1,1,1962,9.16666666666667
1,1,1963,9.91352686843731
1,1,1964,10.3997266826102
1,1,1965,10.7151003649635
1,1,1966,10.8014321123657
1,1,1967,10.7201915949136
1,1,1968,11.3273551438707
1,1,1969,12.3312223682638
1,1,1970,12.32012286735
1,1,1971,12.5919465038523
1,1,1972,13.0541060624447
1,1,1973,13.0882757389703
1,1,1974,12.2704322812946
1,1,1975,12.0507176637519
1,1,1976,12.2320932185121
1,1,1977,11.769937682417
1,1,1978,12.138013136289
1,1,1979,12.0544088295469
1,1,1980,10.7193961413046
1,1,1981,10.5423282037514
1,1,1982,11.2688992874751
1,1,1983,11.8357484763673
1,1,1984,11.5145335346524
1,1,1985,10.9100661315564
1,1,1986,11.1436856513251
1,1,1987,10.6615830690797
1,1,1988,10.519723633635
1,1,1989,10.5338696168612
1,1,1990,11.2294507667421
1,1,1991,11.4080649588718
1,1,1992,10.1473085856255
1,1,1993,5.80558680336841
1,1,1994,6.09020818328999
1,1,1995,6.58747018756002
1,1,1996,6.45016347391494
1,1,1997,6.4202310488307
1,1,1998,5.85746361922237
1,1,1999,0.168827173306864
1,1,2000,0.182868838678427
1,1,2001,0.19366274625576
1,1,2002,0.184515996754246
1,1,2003,0.180649112740129
1,1,2004,0.17837698670131
1,1,2005,0.141545017205613
1,1,2006,0.203279136765963
1,1,2007,0.10335834484065
1,1,2008,0.0960970974733504
1,1,2009,0.0926378940898938
1,1,2010,0.00706440305444887
1,1,2011,0.0247868397609562
1,1,2012,0.0159077275756133
1,1,2013,0.0438404893618823
1,1,2014,0.00070626753038047
1,1,2015,0.0160486189148821
1,1,2016,0.00284696549894346
1,1,2017,0.00173291372505181
1,1,2018,0.00377255265309538
1,1,2019,0
1,2,1960,71.384
1,2,1961,71.697
1,2,1962,71.762
1,2,1963,71.826
1,2,1964,71.891
1,2,1965,71.955
1,2,1966,72.019
1,2,1967,72.083
1,2,1968,72.147
1,2,1969,72.211
1,2,1970,72.274
1,2,1971,72.332
1,2,1972,72.389
1,2,1973,72.446
1,2,1974,72.503
1,2,1975,72.56
1,2,1976,72.617
1,2,1977,72.674
1,2,1978,72.73
1,2,1979,72.787
1,2,1980,72.844
1,2,1981,72.989
1,2,1982,73.107
1,2,1983,73.103
1,2,1984,72.943
1,2,1985,72.711
1,2,1986,72.617
1,2,1987,72.836
1,2,1988,72.999
1,2,1989,72.976
1,2,1990,73.118
1,2,1991,73.269
1,2,1992,73.36
1,2,1993,73.497
1,2,1994,73.71
1,2,1995,73.922
1,2,1996,74.133
1,2,1997,74.342
1,2,1998,74.551
1,2,1999,74.758
1,2,2000,74.965
1,2,2001,75.17
1,2,2002,75.374
1,2,2003,75.577
1,2,2004,75.779
1,2,2005,75.98
1,2,2006,76.179
1,2,2007,76.378
1,2,2008,76.575
1,2,2009,76.771
1,2,2010,76.966
1,2,2011,77.16
1,2,2012,77.17
1,2,2013,77.18
1,2,2014,77.19
1,2,2015,77.2
1,2,2016,77.224
1,2,2017,77.261
1,2,2018,77.312
1,2,2019,0
1,3,1960,46.5278685961546
1,3,1961,46.6176402775903
1,3,1962,46.7294200722384
1,3,1963,46.85190074489
1,3,1964,46.9696522623262
1,3,1965,47.0718114762833
1,3,1966,47.1556349508335
1,3,1967,47.2241587281844
1,3,1968,47.2797170980338
1,3,1969,47.3265911205867
1,3,1970,47.3681686060699
1,3,1971,47.4044354728525
1,3,1972,47.4348451707569
1,3,1973,47.4617481490979
1,3,1974,47.487994141362
1,3,1975,47.5156567289064
1,3,1976,47.5466891185699
1,3,1977,47.5810442807922
1,3,1978,47.6164140550639
1,3,1979,47.6492472013403
1,3,1980,47.6774687298093
1,3,1981,47.6990945597537
1,3,1982,47.7163210807543
1,3,1983,47.7361485844001
1,3,1984,47.7682101891611
1,3,1985,47.8187439873641
1,3,1986,47.8907331935877
1,3,1987,47.9802550618566
1,3,1988,48.0781968271887
1,3,1989,48.1719412693323
1,3,1990,48.2525485369593
1,3,1991,48.3170455218917
1,3,1992,48.3681311467833
1,3,1993,48.4097470504164
1,3,1994,48.4481868577123
1,3,1995,48.4880344266992
1,3,1996,48.5303011303007
1,3,1997,48.5735224833153
1,3,1998,48.6168862935714
1,3,1999,48.65874754661
1,3,2000,48.6978832895461
1,3,2001,48.7342029344846
1,3,2002,48.7683676055978
1,3,2003,48.8007902431791
1,3,2004,48.8320989832335
1,3,2005,48.8629076531365
1,3,2006,48.8936556116326
1,3,2007,48.924501385593
1,3,2008,48.9554386537417
1,3,2009,48.9862337510892
1,3,2010,49.0168056587922
1,3,2011,49.0463861211197
1,3,2012,49.0753116093094
1,3,2013,49.1057664221195
1,3,2014,49.140717224489
1,3,2015,49.1818673658713
1,3,2016,49.2303516434396
1,3,2017,49.2844291256562
1,3,2018,49.3396326299471
1,3,2019,0
1,4,1960,53.4721314038454
1,4,1961,53.3823597224097
1,4,1962,53.2705799277616
1,4,1963,53.14809925511
1,4,1964,53.0303477376738
1,4,1965,52.9281885237167
