"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"United Kingdom","GBR","Population ages 40-44, female (% of female population)","SP.POP.4044.FE.5Y","6.33324082890614","6.31974640883327","6.41965777054326","6.57622592119627","6.69471387333011","6.71750314782283","6.64071820737735","6.48186921568297","6.2710990976085","6.0625784077358","5.8912500678272","5.75169750021756","5.63986208624133","5.55459463222554","5.4901063414389","5.44270833784868","5.42131798039018","5.42381729024255","5.44517405468806","5.47725794361366","5.51559635443466","5.55315571113152","5.58508663324562","5.63087306686521","5.72418045747795","5.88284421861654","6.09605716721605","6.38513082709742","6.68706257330582","6.90697700787952","6.99198498808522","6.95351208371996","6.78676264291492","6.55465367124493","6.35645300945108","6.25291975036821","6.22033171198672","6.26498353051539","6.37545750762657","6.52701392343728","6.7004380846506","6.88690541804733","7.10395799627953","7.32562363673043","7.51501569788036","7.64797922475537","7.68132228565836","7.65012417698644","7.56651811587278","7.44356080373927","7.28864461083378","7.13550262870446","6.9555077932998","6.76644672517845","6.59518967663078","6.46033877236539","6.36089850054982","6.29704466544338","6.26719305635762","",
"United Kingdom","GBR","Population ages 35-39, male (% of male population)","SP.POP.3539.MA.5Y","7.37516512915166","7.29077627509958","7.12064802340727","6.90104385770856","6.69054016058283","6.52611226510062","6.37557645708542","6.26309387069646","6.1785729706007","6.1076185487111","6.04420044240262","6.00447980478201","5.98087382704528","5.97222611535155","5.97703321362659","5.99553000225147","6.02918944977803","6.06361000719601","6.11877196575077","6.22443167826328","6.39335543148472","6.62332438247172","6.92154805127164","7.22627155000507","7.44465706259608","7.52330440478355","7.4725631641109","7.29102001203089","7.03676047688637","6.80894240322347","6.67293434778068","6.62362998508468","6.6535856051501","6.75230005765345","6.89671209910649","7.06745588380591","7.26354772495708","7.48953350642289","7.71403838387385","7.89885167529046","8.02487109375163","8.0903795446452","8.10678523113531","8.07685228606797","8.0050665306523","7.89455808989146","7.6726490915634","7.41465832118017","7.14666312119806","6.90730537432801","6.7283180776564","6.61715073269848","6.55206195170972","6.52499709354841","6.5226340206819","6.53708279266718","6.56530040118455","6.61153134049417","6.67012326853738","",
"United Kingdom","GBR","Population ages 35-39, female (% of female population)","SP.POP.3539.FE.5Y","6.96471556181115","6.88188979441954","6.71634802711923","6.4989886116831","6.28310298235033","6.10384280484214","5.93980584818767","5.8101793075438","5.70982355170002","5.62888775710264","5.56121481446674","5.52145694943089","5.50587977427233","5.51183769343754","5.53269691433676","5.56293634452416","5.60448192725312","5.64245461737532","5.69740487479207","5.80028743150802","5.96452493341192","6.18424840492323","6.47575146036635","6.78207667306586","7.01047979691971","7.10250874731049","7.05591205958926","6.88241292334497","6.64406163160061","6.43999865573513","6.33164791681517","6.29855666489601","6.34289095507152","6.45421188005494","6.60957740314128","6.78990688345984","6.99001297028158","7.22030581614975","7.45225020103566","7.64795019335719","7.78605244894692","7.86548387353427","7.88944648487957","7.86186927111571","7.79206711851679","7.68781937278302","7.49341995270348","7.26151615555572","7.01146267904167","6.77803451519292","6.59352821124402","6.47690252880736","6.40279670911808","6.36680539948736","6.36081028047327","6.37963491399698","6.42145348814197","6.48962303504493","6.57254606113243","",
"United Kingdom","GBR","Population ages 30-34, male (% of male population)","SP.POP.3034.MA.5Y","6.77882598461655","6.63115183819193","6.53033725022788","6.45933753004775","6.39571315553653","6.33545182490853","6.2643609038007","6.21596147697828","6.18693918030958","6.17417405256206","6.17813881755087","6.19289451502858","6.20826030029232","6.24594076211965","6.33891413652303","6.50266058219799","6.73101352520343","7.03193604622529","7.34568963541045","7.57683216124073","7.66741792190938","7.62666936542871","7.44408753335052","7.18531483415417","6.9556693892037","6.8201158177524","6.7645579346604","6.79201459159676","6.89234272698096","7.04084173140762","7.21642943817716","7.43019430712695","7.67419490232537","7.91330832552889","8.10309043460851","8.21894644432477","8.27346074103974","8.27124274967444","8.22312163087566","8.13992018898787","8.0257557547196","7.86050540196085","7.66013119650809","7.4382386922326","7.21647365451181","7.0138123217476","6.7993856235577","6.64688444827664","6.5744053351519","6.58044902976791","6.64185534179645","6.6556510987967","6.69390093626584","6.74794435955984","6.80730706745057","6.86571827338344","6.91529124241136","6.96202858442644","7.00138983152611","",
"United Kingdom","GBR","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","6.3030190232308","6.1446680940329","6.01972966494357","5.92230028147943","5.84181271720667","5.7758499569104","5.72098428983649","5.69236344469537","5.68038602306845","5.67583942151844","5.67718883259465","5.70733196811846","5.73288776937368","5.77319764547807","5.86099447547556","6.01300938468541","6.23797662714204","6.53176112237039","6.836207273293","7.06045661201633","7.15114931357191","7.1268486408019","6.96317435780422","6.71873626070666","6.49632837583827","6.36484968479946","6.33178200888242","6.38386354696872","6.50641409307486","6.67227027483386","6.86136160352959","7.07793248767446","7.32394890023856","7.56581094255769","7.76123713258784","7.88728450793431","7.95267733237105","7.96181502918204","7.92343877395281","7.85028503243688","7.75139373795108","7.60193740165496","7.42132864599676","7.22221280979579","7.02283076597535","6.83894050620224","6.63141296300105","6.47460055660382","6.38832966681983","6.37879690869128","6.43477101611636","6.46454288966827","6.52728245162516","6.60829773483341","6.68753345974787","6.7529553813416","6.79858297519796","6.82974877572158","6.84526125003835","",
"United Kingdom","GBR","Population ages 25-29, male (% of male population)","SP.POP.2529.MA.5Y","6.56068745919961","6.47736986089823","6.41798160429246","6.392904818091","6.3990521057346","6.42174759968493","6.40476477921813","6.3970945679719","6.42062857598924","6.50680640853459","6.66557068926338","6.87532101659189","7.16152656968674","7.46510355003555","7.69341038765356","7.79148064556872","7.75378548047813","7.57732785581976","7.3255370925065","7.10375250868233","6.98193499159417","6.94045939111424","6.97409224639009","7.0717877432908","7.21516673389859","7.39404879443957","7.61796681145644","7.88386808029387","8.14816011127575","8.35373430929672","8.46950716726499","8.51676207072483","8.48526607867546","8.38869660953214","8.24798332437286","8.07582755595804","7.89587915124621","7.68719770699938","7.45984442766589","7.22786878491522","7.00193831307831","6.78667155170751","6.59539143035575","6.44783961044536","6.36529350018995","6.35569392175519","6.43472250300519","6.56001949682773","6.69290392146297","6.80457455588324","6.88823324120906","6.92453089415281","6.96379259209972","6.99865413863857","7.02014159551702","7.02321870666597","7.0020036747035","6.96468621357461","6.9136070284171","",
"United Kingdom","GBR","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","5.99795751701869","5.94499761218465","5.9210955673498","5.92249962695213","5.93811852287545","5.95997812856004","5.95553409259811","5.95181820486266","5.96665409772865","6.03182229577429","6.16655856270114","6.37089040943058","6.64431888555663","6.93008062851171","7.13995054732339","7.22368495199289","7.191104390451","7.02711841062845","6.79337516686725","6.58986462578975","6.48172037198543","6.43982923822426","6.47301997560081","6.57412322596861","6.7246040193775","6.91174740159334","7.1414884052779","7.40925115180824","7.67505673093175","7.88558543691204","8.01137118895786","8.06333746788702","8.0432152578348","7.96385541354669","7.8436725252091","7.69324426081017","7.52392574425022","7.33160083069819","7.13054319716358","6.93515250233719","6.75175257195539","6.55340011758735","6.37663969182448","6.23778573499931","6.15364887686902","6.12981252023856","6.18273952413464","6.29697224748836","6.44370094455306","6.59220743146374","6.7242502993927","6.75805897320554","6.78306830405891","6.79530578663885","6.79145372821871","6.77034829939688","6.72416295481675","6.66159695682512","6.58778841529903","",
"United Kingdom","GBR","Population ages 20-24, male (% of male population)","SP.POP.2024.MA.5Y","6.48785467922933","6.53488851856185","6.58643724301691","6.63879809318472","6.7119102076647","6.82982777340174","7.04341372895982","7.34012935845513","7.64467084964691","7.85450604322188","7.9180919285528","7.86813283116997","7.68607163835978","7.43720159929059","7.22441628984027","7.10984076777062","7.05818686851507","7.09415569992101","7.21380601283584","7.39456568830813","7.61367168997766","7.83044393709408","8.0907386414668","8.36467386246458","8.60100602911378","8.76102833049328","8.79794883717663","8.75366542774038","8.63922101756612","8.47512010123366","8.27838010089262","8.05693878512513","7.79972080683816","7.52103415210661","7.240399586293","6.97206932630244","6.74613289620821","6.52899999781423","6.33674211163983","6.1909565940269","6.10264909288815","6.13659326111297","6.2470446531798","6.4096540426728","6.58333487553668","6.73400528534189","6.83661395030463","6.90616849670107","6.9483095011748","6.96578361540056","6.95518051481815","6.92354272762178","6.87871503495127","6.82057829617947","6.74918399312068","6.66348792652761","6.57460139609127","6.48199393987659","6.38643350645005","",
"United Kingdom","GBR","Population ages 20-24, female (% of female population)","SP.POP.2024.FE.5Y","6.15560647915041","6.17550466713369","6.19497500166622","6.2264543547979","6.29273320277434","6.40629868834003","6.56261087006413","6.80261102440393","7.07074287356365","7.27385907315127","7.35174792784417","7.28322007367921","7.08821053071051","6.83406163370344","6.62254431841827","6.5134242181235","6.46709014497478","6.50427073196353","6.61942323565702","6.78915024031755","6.99062413484004","7.19669987388607","7.44823966192735","7.71748149028565","7.95442268036286","8.11812369737284","8.16047935147473","8.12558725469243","8.02611292550768","7.8810260019623","7.70174601922051","7.49515333397639","7.2546023112165","6.99599894872749","6.74081236510002","6.50243462455299","6.31577808390236","6.14308135697625","5.99284049341703","5.8783560411338","5.80548138553154","5.81682024694532","5.89224052422717","6.01198271931041","6.14174133510549","6.25139013160281","6.38017801735169","6.48608804930082","6.56637263476708","6.61880597101725","6.63670060336345","6.58157696706437","6.51324802705151","6.43455236449728","6.34916752328039","6.25768088657234","6.16877301185503","6.08482920687726","6.00418744118847","",
"United Kingdom","GBR","Population ages 15-64 (% of total population)","SP.POP.1564.TO.ZS","65.0769910951186","64.8442202218763","64.7538112792427","64.732606569228","64.6649425898837","64.5013933225604","64.1157885115007","63.7417009064214","63.3790398696263","63.0570951095586","62.8016869853309","62.5730120135363","62.40111136362","62.3096981810759","62.3248054368331","62.4532270101761","62.6047094319271","62.8468214533252","63.178502233386","63.5821229905487","64.030455101357","64.3974558496967","64.7901283132792","65.1675331634895","65.4836433863046","65.7110747837492","65.6919510447016","65.6347078723018","65.5390408178924","65.4170844793399","65.2851572356831","65.1331588491936","64.9728248442969","64.8197422171663","64.7052255150313","64.6489714495604","64.6427562504907","64.6959018674038","64.7964772638593","64.926350215395","65.0744631466641","65.225588847683","65.4140540111944","65.6191745020503","65.8170286574262","65.9866563061669","66.0624057773391","66.1082335117756","66.1084429556848","66.0521552790531","65.934770871037","65.6410267864667","65.3413454242577","65.0361493498294","64.7400678234996","64.4699481838379","64.2519261230786","64.0738555899797","63.926052256896","",
