"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Sweden","SWE","Employers, male (% of male employment) (modeled ILO estimate)","SL.EMP.MPYR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92199993133545","5.94199991226196","5.95499992370605","5.92700004577637","5.90899991989136","6.31799983978271","6.4060001373291","6.0939998626709","6.17399978637695","5.94099998474121","5.85799980163574","5.93599987030029","5.8439998626709","5.64300012588501","5.99399995803833","5.96700000762939","6.05000019073486","5.73299980163574","5.71299982070923","5.84299993515015","5.47399997711182","5.64099979400635","5.71799993515015","5.39400005340576","5.29199981689453","5.42899990081787","5.53499984741211","5.51300001144409","5.49399995803833",
"Sweden","SWE","Employers, female (% of female employment) (modeled ILO estimate)","SL.EMP.MPYR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.64900004863739","1.66100001335144","1.6690000295639","1.66999995708466","1.67200005054474","1.72899997234344","1.73000001907349","1.82200002670288","1.85099995136261","1.78100001811981","1.39600002765656","1.35800004005432","1.49199998378754","1.48300004005432","1.62699997425079","1.61199998855591","1.5349999666214","1.57200002670288","1.60800004005432","1.75800001621246","1.65600001811981","1.70500004291534","1.70299994945526","1.65900003910065","1.69900000095367","1.69099998474121","1.49399995803833","1.49600005149841","1.49699997901917",
"Sweden","SWE","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)","SL.EMP.1524.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.2840003967285","50.8880004882813","41.1969985961914","40.0670013427734","41.8849983215332","41.1440010070801","41.1020011901855","43.3440017700195","44.0029983520508","47.4440002441406","46.234001159668","43.7799987792969","43.2120018005371","39.3870010375977","39.0289993286133","40.5340003967285","42.5859985351563","42.5530014038086","38.4379997253418","38.8460006713867","40.7280006408691","40.0480003356934","41.8860015869141","43.3549995422363","44.7039985656738","45.4189987182617","45.7550010681152","45.6699981689453","44.2849998474121",
"Sweden","SWE","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.0699996948242","60.6870002746582","52.0929985046387","42.4179992675781","41.3409996032715","36.5256996154785","33.8647994995117","32.0990982055664","33.4856986999512","35.4250984191895","36.8520011901855","46.2470016479492","43.9880981445313","43.3708000183105","39.5424003601074","38.9589996337891","40.2995986938477","42.1748008728027","42.1626014709473","38.2509994506836","38.8353004455566","40.9043006896973","40.1567993164063","41.6660003662109","42.7620010375977","43.8872985839844","44.4578018188477","44.899299621582","45.1134986877441","",
"Sweden","SWE","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","SL.EMP.1524.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7919998168945","49.0019989013672","39.5279998779297","38.7859992980957","41.3209991455078","40.6609992980957","40.6500015258789","42.9669990539551","43.5320014953613","46.7039985656738","45.6139984130859","43.4570007324219","42.5439987182617","39.0660018920898","38.2560005187988","40.3930015563965","42.5009994506836","42.75","37.8740005493164","38.5330009460449","40.5779991149902","38.6730003356934","40.7519989013672","42.2379989624023","43.3250007629395","44.1360015869141","44.9199981689453","44.4039993286133","42.9930000305176",
"Sweden","SWE","Employment to population ratio, ages 15-24, male (%) (national estimate)","SL.EMP.1524.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1760025024414","60.2610015869141","50.2859992980957","40.7770004272461","40","34.9393005371094","33.8251991271973","32.6954002380371","35.1535987854004","35.8180999755859","36.6190986633301","45.5393981933594","43.684700012207","42.6889991760254","39.2126998901367","38.2146987915039","40.1670989990234","42.046501159668","42.2422981262207","37.6531982421875","38.5228996276855","40.7892990112305","38.8194007873535","40.537899017334","41.5834999084473","42.4136009216309","43.0684013366699","43.910099029541","43.5480995178223","",
"Sweden","SWE","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","SL.EMP.1524.SP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.798999786377","52.8629989624023","42.9410018920898","41.4049987792969","42.4739990234375","41.648998260498","41.5740013122559","43.7389984130859","44.4949989318848","48.2200012207031","46.882999420166","44.1189994812012","43.9119987487793","39.7249984741211","39.8400001525879","40.6839981079102","42.673999786377","42.3470001220703","39.0320014953613","39.1749992370605","40.8849983215332","41.4959983825684","43.0810012817383","44.5359992980957","46.1669998168945","46.7789993286133","46.6399993896484","47.0099983215332","45.6500015258789",
"Sweden","SWE","Employment to population ratio, ages 15-24, female (%) (national estimate)","SL.EMP.1524.SP.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.9570007324219","61.132999420166","53.984001159668","44.1300010681152","42.7400016784668","38.2196006774902","33.8199996948242","31.4258003234863","31.7877006530762","34.9751014709473","37.1365013122559","46.9746017456055","44.282299041748","44.0722007751465","39.9015007019043","39.7453002929688","40.4346008300781","42.3115005493164","42.0820007324219","38.8814010620117","39.160099029541","41.0229988098145","41.562198638916","42.8596992492676","44.0144996643066","45.4542007446289","45.9458999633789","45.9683990478516","46.8144989013672","",
"Sweden","SWE","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.63800001144409","3.61500000953674","3.58699989318848","3.5460000038147","3.50200009346008","3.26099991798401","3.24399995803833","3.04900002479553","2.99699997901917","2.90599989891052","2.64199995994568","2.5239999294281","2.54500007629395","2.48499989509583","2.3199999332428","2.22699999809265","2.25099992752075","2.12199997901917","2.17700004577637","2.09999990463257","1.9889999628067","2.05900001525879","2.03299999237061","1.97399997711182","2.03699994087219","1.8860000371933","1.83000004291534","1.81200003623962","1.7940000295639",
"Sweden","SWE","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.28399991989136","5.28499984741211","5.26900005340576","5.20900011062622","5.14699983596802","4.69700002670288","4.69000005722046","4.44600009918213","4.34800004959106","4.25699996948242","3.94099998474121","3.71099996566772","3.88299989700317","3.80100011825562","3.47300004959106","3.34400010108948","3.42499995231628","3.25099992752075","3.26799988746643","3.11700010299683","2.96799993515015","3.02600002288818","2.9909999370575","2.94199991226196","2.96399998664856","2.6949999332428","2.57500004768372","2.55800008773804","2.53900003433228",
