"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Spain","ESP","Population, female","SP.POP.TOTL.FE.IN","15662621","15798762","15936022","16068726","16222269","16392897","16555646","16755060","16969790","17131067","17314135","17514133","17697318","17881911","18066411","18251600","18435206","18616483","18788330","18947803","19095226","19227671","19341222","19435140","19517354","19591448","19655214","19712967","19762374","19800819","19827512","19883346","19984916","20091016","20186943","20273837","20353630","20431856","20506573","20576752","20652809","20777799","21052590","21415094","21766582","22117853","22476408","22879380","23235239","23439021","23555788","23661705","23710580","23671467","23635055","23640092","23669638","23723820","23780819","",
"Spain","ESP","Population, total","SP.POP.TOTL","30455000","30739250","31023366","31296651","31609195","31954292","32283194","32682947","33113134","33441054","33814531","34224490","34604469","34988947","35373335","35757900","36137812","36511638","36864898","37191330","37491165","37758631","37986012","38171525","38330364","38469512","38584624","38684815","38766939","38827764","38867322","38966376","39157685","39361262","39549108","39724050","39889852","40057389","40223509","40386875","40567864","40850412","41431558","42187645","42921895","43653155","44397319","45226803","45954106","46362946","46576897","46742697","46773055","46620045","46480882","46444832","46483569","46593236","46723749","",
"Spain","ESP","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","431.92432","446.65595","481.82494","581.9724","626.40771","687.57077","723.49229","850.52528","873.56962","906.01988","1002.6063","1108.98043","1126.40372","1245.44733","1297.25106","1248.25359","1238.41065","1216.80324","1169.45476","1196.67663","1196.57544","","","",
"Spain","ESP","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1290.52418","1342.65899","1495.78179","1518.70796","1874.39472","1934.68305","1984.4413","2169.17495","2329.65431","2491.22941","2589.08938","2701.33682","2847.66408","2878.97394","2877.90004","2776.3226","2705.60249","2638.78253","2627.48464","2638.8613","2732.2548","2873.41066","","",
"Spain","ESP","Population growth (annual %)","SP.POP.GROW","1.11957174190474","0.92901553460921","0.920032286529714","0.877043251659206","0.993696426233108","1.08584474209375","1.02402785233795","1.23066581815604","1.30765578581186","0.985430559578259","1.11063144876766","1.20508483293956","1.10413658971046","1.1049376041377","1.09260761038069","1.08129360308283","1.05685172472306","1.02913180859153","0.96287655038845","0.88158450134584","0.802963561910836","0.710878010512537","0.600390137240396","0.487183210573659","0.415255702373565","0.362365564916491","0.298782366814399","0.259329063201825","0.212064999269184","0.156776197618463","0.101828842607043","0.254527424551043","0.48975790543999","0.518543520866421","0.476100555169168","0.441365749537872","0.416515798212804","0.41911951720212","0.413847481113965","0.405323025522848","0.447137014535835","0.694068084334464","1.41259540475782","1.80845446818345","1.7254663034483","1.68934904712031","1.69035255626114","1.85108130845179","1.59533049906372","0.88573598057307","0.460408305051304","0.355338396471428","0.0649259625617232","-0.327669039579687","-0.298951059088036","-0.077588861590047","0.0833695658740067","0.235648507162641","0.2797198925747","",
"Spain","ESP","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","42.4752322544757","42.8488212851288","43.0147784728913","43.0997379664409","43.266025511948","43.5669893232561","43.8414193361432","44.2152090049885","44.6207317076106","44.9522035563821","45.1585582821692","45.0566962664138","44.9279358049869","44.7309364103242","44.4412244295306","44.0539913478155","43.7654659060472","43.3163110040598","42.7277889832706","42.0234361910617","41.2101355282215","40.4000282335417","39.4312509035502","38.3607313087205","37.2571252179516","36.1520949008636","34.8422583899822","33.6524166435213","32.4998474829359","31.2919457443474","30.0149554896326","28.8643995585957","27.6614440018359","26.4706130694384","25.3837441363451","24.4416621255045","23.6751574759966","22.9783168323761","22.3715640172082","21.868548752069","21.4833725126309","21.1040797048554","20.8547549759193","20.7172326005826","20.6509177912454","20.6247778455125","20.885906990605","21.1583146247272","21.4144330849047","21.6089956473102","21.7064085340179","22.0668099737972","22.2242701704328","22.2690018125781","22.3220962222575","22.4334610247333","22.2624938719993","22.2269948174677","22.2380633487787","",
"Spain","ESP","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","12.7484381557378","12.9496852834031","13.1271466870726","13.302078607669","13.5039360628104","13.750336131384","14.07649514832","14.4333427439492","14.8034792689905","15.1579299752823","15.4799104592604","15.7435592136443","15.9597603956991","16.1429555828024","16.312107274759","16.4781410723943","16.7526472212117","17.0190035591877","17.2637828465906","17.4643565678168","17.6127973161665","17.7690936132503","17.8750479184419","17.9686179219258","18.1005582244695","18.3005044123737","18.5875831281916","18.9245389479922","19.300402073355","19.6959698992942","20.1012139275382","20.4820025639225","20.8563116135273","21.2409906222276","21.6609314231743","22.1302280971436","22.560390482989","23.0333900893944","23.5136600780559","23.9448407978368","24.297120096139","24.3195214348127","24.2675940137162","24.1864597990023","24.1341538403","24.1446832523888","24.2356721948797","24.3603603313736","24.5350431811462","24.7590810158966","25.0236002810801","25.5870164371489","26.1832265807277","26.8047798853553","27.4342884643087","28.0627863088456","28.5123345293841","28.9427241525926","29.3816337016014","",
"Spain","ESP","Age dependency ratio (% of working-age population)","SP.POP.DPND","55.2236704102135","55.7985065685318","56.1419251599639","56.4018165741099","56.7699615747584","57.3173254546402","57.9179144844632","58.6485517489377","59.4242109766011","60.1101335316645","60.6384687414297","60.8002554800581","60.887696200686","60.8738919931266","60.7533317042896","60.5321324202098","60.518113127259","60.3353145632475","59.9915718298612","59.4877927588785","58.822932844388","58.169121846792","57.3062988219921","56.3293492306462","55.3576834424211","54.4525993132373","53.4298415181737","52.5769555915135","51.8002495562909","50.9879156436416","50.1161694171708","49.3464021225182","48.5177556153632","47.711603691666","47.0446755595195","46.5718902226481","46.2355479589856","46.0117069217705","45.8852240952641","45.8133895499058","45.7804926087699","45.4236011396681","45.1223489896354","44.9036923995849","44.7850716315454","44.7694610979013","45.1215791854847","45.5186749561008","45.949476266051","46.3680766632068","46.730008815098","47.6538264109461","48.4074967511606","49.0737816979334","49.7563846865661","50.4962473335789","50.7748284013834","51.1697189700603","51.6196970503801","",
"Spain","ESP","Sex ratio at birth (male births per female births)","SP.POP.BRTH.MF","","","1.064","","","","","1.064","","","","","1.064","","","","","1.064","","","","","1.064","","","","","1.064","","","1.064","","1.064","","","","","1.064","","","","","1.064","","","","","1.064","1.064","1.064","1.064","1.064","1.064","1.064","1.064","1.064","1.064","1.064","","",
"Spain","ESP","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.863759788233594","0.90872802313793","0.940679902963642","0.959673810027425","0.96622596591096","0.959777459793845","1.01925573906639","1.06515514941867","1.09355503621385","1.10108924023075","1.08650133795632","1.13240787243627","1.15909265224841","1.16699797065131","1.15682292135668","1.12905891376548","1.18563930018155","1.22798218860199","1.2583753725026","1.28078233243632","1.29683829069898","1.39284575915208","1.47983609547685","1.55404437853817","1.61284556988092","1.65570537132407","1.772345666448","1.87117405466114","1.95148006179608","2.01393958082141","2.05932468076726","2.17110951978196","2.27023992203445","2.35069244234469","2.40361634822519","2.42661682999818","2.49307503317502","2.53076977353316","2.55203736371596","2.57139948637524","2.59613714974582","2.69514360239243","2.78524418573183","2.86643701871898","2.93999949217143","3.00805283073988","3.14702283868385","3.27033901125241","3.38375211163714","3.4939594735538","3.60584671591597","3.83254056847239","4.05423842346123","4.25473753242495","4.40894477811856","4.50674261978655","4.6118534805359","4.6600818815013","4.67746876668828","",
